,gvkey,year,sim
3974,24473,2006,34.836843081877326
3975,24486,2002,0.9603524278375614
3976,24486,2003,1.0612594211993833
3977,24486,2004,1.1447474268621054
3978,24486,2005,1.2238497285133068
3979,24486,2006,1.2982075506856774
3980,24648,2002,5.634285323224412
3981,24648,2003,5.872004588068124
3982,24648,2004,6.039704717304218
3983,24648,2005,6.182675688221361
3984,24648,2006,6.313576238256663
3985,24662,2002,3.375815101561712
3986,24662,2003,3.40304151923542
3987,24662,2004,3.458863969310357
3988,24662,2005,3.500607826200981
3989,24662,2006,3.568967824254954
3990,24699,2002,1.917223337503101
3991,24699,2003,1.9703377031664515
3992,24699,2004,2.03677442155124
3993,24699,2005,2.101051357107756
3994,24699,2006,2.180165403580566
3995,24720,2002,-0.004391800137285353
3996,24720,2003,0.018560872562410936
3997,24720,2004,0.06689311205344273
3998,24720,2005,0.12342581133866289
3999,24720,2006,0.1802695349979218
4000,24728,2002,0.30105964455462414
4001,24728,2003,0.2887721489809302
4002,24728,2004,0.31438064105070795
4003,24728,2005,0.345072616339913
4004,24728,2006,0.3901683379533956
4005,24771,2002,5.732870790813555
4006,24771,2003,6.027113002666336
4007,24771,2004,6.229242219983874
4008,24771,2005,6.394234045467931
4009,24771,2006,6.528183236012344
4010,24781,2002,0.11410435206207953
4011,24781,2003,0.11057569211617238
4012,24781,2004,0.16521595537835254
4013,24781,2005,0.21516883712476953
4014,24781,2006,0.2646290222178144
4015,24783,2002,0.829301147973382
4016,24783,2003,0.7960177147953894
4017,24783,2004,0.7745313699398348
4018,24783,2005,0.814726089159132
4019,24783,2006,0.8810976621859191
4020,24800,2002,308.54475619633837
4021,24800,2003,315.20390990417053
4022,24800,2004,319.28260476489413
4023,24800,2005,322.37147910816947
4024,24800,2006,325.5425450199243
4025,24803,2002,10.865805442269133
4026,24803,2003,11.217054017649588
4027,24803,2004,11.454923326075358
4028,24803,2005,11.636285849028384
4029,24803,2006,11.80905272965854
4030,24837,2002,0.04688409893757477
4031,24837,2003,0.07388913954868165
4032,24837,2004,0.10666899600468818
4033,24837,2005,0.1466412688181635
4034,24837,2006,0.20598931688029715
4035,24842,2002,0.060000000000000005
4036,24842,2003,0.11387477952280459
4037,24842,2004,0.17053317987331207
4038,24842,2005,0.22878675683037336
4039,24842,2006,0.2884645202898351
4040,24843,2002,7.077829126490751
4041,24843,2003,7.274734098424009
4042,24843,2004,7.41914117157549
4043,24843,2005,7.559427224153418
4044,24843,2006,7.676018979388031
4045,24853,2002,1.0670178522313853
4046,24853,2003,1.1270003379901925
4047,24853,2004,1.190462514906874
4048,24853,2005,1.2556369186478247
4049,24853,2006,1.3221115345576897
4050,24856,2002,14.975817144054162
4051,24856,2003,14.893743245558483
4052,24856,2004,14.937980311008864
4053,24856,2005,14.980079132966825
4054,24856,2006,15.133566723349679
4055,24878,2002,0.05958615823488766
4056,24878,2003,0.11310794015753034
4057,24878,2004,0.16957149477848207
4058,24878,2005,0.2276603281023451
4059,24878,2006,0.2873245742513281
4060,24888,2002,1.842389911462904
4061,24888,2003,1.9735902846342885
4062,24888,2004,2.074923513028004
4063,24888,2005,2.174538104895362
4064,24888,2006,2.2622320175328703
4065,24890,2002,1.4422558333556716
4066,24890,2003,1.3911980841862768
4067,24890,2004,1.406031888049455
4068,24890,2005,1.4198195755981438
4069,24890,2006,1.4652914198890514
4070,24898,2002,1.0515754439749707
4071,24898,2003,1.0946483169859673
4072,24898,2004,1.1574321950708684
4073,24898,2005,1.2311906174601226
4074,24898,2006,1.2956049341095253
4075,24907,2002,0.04160717320819605
4076,24907,2003,0.07903832625740867
4077,24907,2004,0.12655475797872248
4078,24907,2005,0.18465779608172214
4079,24907,2006,0.24297561792108274
4080,24925,2002,1.0391164040368854
4081,24925,2003,1.04219882364976
4082,24925,2004,1.093071369166488
4083,24925,2005,1.1364512692264381
4084,24925,2006,1.2017593708551944
4085,24943,2002,0.13058307954092319
4086,24943,2003,0.08974075653616961
4087,24943,2004,0.11248552243220725
4088,24943,2005,0.14550675501206403
4089,24943,2006,0.19549796838912523
4090,24971,2002,1.332049243589288
4091,24971,2003,1.3631904119843832
4092,24971,2004,1.4176721804988934
4093,24971,2005,1.484708187215492
4094,24971,2006,1.5362092320298744
4095,24975,2002,53.59894833688343
4096,24975,2003,54.84015301777072
4097,24975,2004,55.685312999164225
4098,24975,2005,56.34274395608319
4099,24975,2006,56.94237378643363
4100,24978,2002,60.9262775090725
4101,24978,2003,62.34835718566366
4102,24978,2004,63.44760075459354
4103,24978,2005,64.18025534546388
4104,24978,2006,64.69938288182448
4105,24982,2002,0.01993176429733967
4106,24982,2003,0.04959559500504534
4107,24982,2004,0.08895396715713945
4108,24982,2005,0.13704294564358327
4109,24982,2006,0.19524193539909196
4110,24996,2002,0.39610842920817974
4111,24996,2003,0.2840882484371687
4112,24996,2004,0.26940865222612476
4113,24996,2005,0.25546946894226397
4114,24996,2006,0.29246174994639007
4115,25033,2002,0.04990688313725711
4116,25033,2003,0.09629145371256816
4117,25033,2004,0.14355526938232196
4118,25033,2005,0.20230495554455788
4119,25033,2006,0.26107065502025917
4120,25047,2002,1.0784519944522248
4121,25047,2003,1.1470619176545547
4122,25047,2004,1.2180161827213825
4123,25047,2005,1.2927299901207128
4124,25047,2006,1.358937485988563
4125,25056,2002,2.665642745888433
4126,25056,2003,2.425144557437462
4127,25056,2004,2.394954759408634
4128,25056,2005,2.3646383678890768
4129,25056,2006,2.3375915870941544
4130,25088,2002,0.060000000000000005
4131,25088,2003,0.11401850117942006
4132,25088,2004,0.17085057552343091
4133,25088,2005,0.2296105121189174
4134,25088,2006,0.28924705125373856
4135,25099,2002,0.606601357794901
4136,25099,2003,0.4616188403753874
4137,25099,2004,0.4451205899111539
4138,25099,2005,0.4404978707400193
4139,25099,2006,0.4607075682272511
4140,25110,2002,3.622079660286202
4141,25110,2003,3.6143263902751235
4142,25110,2004,3.6771347357716397
4143,25110,2005,3.7487783224781195
4144,25110,2006,3.799703228611988
4145,25124,2002,78.85367132118306
4146,25124,2003,78.79367443353595
4147,25124,2004,79.27832666258037
4148,25124,2005,79.83327894949046
4149,25124,2006,80.2430057575999
4150,25130,2002,0.1881814613663142
4151,25130,2003,0.21752331257161456
4152,25130,2004,0.2716241401297861
4153,25130,2005,0.3254391540686835
4154,25130,2006,0.37786499043330046
4155,25157,2002,15.253223610882316
4156,25157,2003,15.7317811806627
4157,25157,2004,15.98065009795559
4158,25157,2005,16.200133922413173
4159,25157,2006,16.441697590376048
4160,25166,2002,5.7570437663621075
4161,25166,2003,5.839839682140879
4162,25166,2004,5.9295680625488885
4163,25166,2005,6.0522493021443635
4164,25166,2006,6.160207338706786
4165,25180,2002,12.61561280704664
4166,25180,2003,12.841601351554274
4167,25180,2004,13.035797443679762
4168,25180,2005,13.170663698720922
4169,25180,2006,13.359376668859639
4170,25224,2002,11.39385112773823
4171,25224,2003,11.38415028399229
4172,25224,2004,11.460101497037597
4173,25224,2005,11.576696737250197
4174,25224,2006,11.660880116138344
4175,25274,2002,13.837498623218588
4176,25274,2003,14.563384622130883
4177,25274,2004,15.012939333478533
4178,25274,2005,15.37316987377849
4179,25274,2006,15.63914664683951
4180,25279,2002,338.6084635777533
4181,25279,2003,343.85325784947236
4182,25279,2004,347.921555684817
4183,25279,2005,351.14939788357174
4184,25279,2006,353.77294434186314
4185,25313,2002,13.223123696480293
4186,25313,2003,12.70208475305732
4187,25313,2004,12.703981111891054
4188,25313,2005,12.641466232464126
4189,25313,2006,12.59829522518104
4190,25315,2002,2.43785413870654
4191,25315,2003,2.3235595938650326
4192,25315,2004,2.3287566488990588
4193,25315,2005,2.3364625817254425
4194,25315,2006,2.335053083991748
4195,25355,2002,3.3972458288899707
4196,25355,2003,3.4294838555953904
4197,25355,2004,3.5056581844328703
4198,25355,2005,3.5463568325824024
4199,25355,2006,3.616398092621745
4200,25356,2002,0.060000000000000005
4201,25356,2003,0.11401850117942006
4202,25356,2004,0.17085057552343091
4203,25356,2005,0.22928188173875705
4204,25356,2006,0.28895337719433534
4205,25430,2002,4.065349376758413
4206,25430,2003,4.231009323044333
4207,25430,2004,4.361415690398545
4208,25430,2005,4.461595534168445
4209,25430,2006,4.560189120817396
4210,25433,2002,0.05153535276363427
4211,25433,2003,0.09671155011254895
4212,25433,2004,0.1542898880456945
4213,25433,2005,0.21214724976760538
4214,25433,2006,0.27138161514241677
4215,25434,2002,0.060628969409505615
4216,25434,2003,0.11458476759257333
4217,25434,2004,0.17204210875983408
4218,25434,2005,0.2304307858856239
4219,25434,2006,0.2907923926803078
4220,25579,2002,2.7609250589710013
4221,25579,2003,2.9557478262183006
4222,25579,2004,3.0926213668147464
4223,25579,2005,3.2130930594998235
4224,25579,2006,3.3168950791609593
4225,25676,2002,3.938849744682696
4226,25676,2003,4.001325579829744
4227,25676,2004,4.039638528577359
4228,25676,2005,4.131117821513739
4229,25676,2006,4.220676316598253
4230,25680,2002,1.0766199179166844
4231,25680,2003,1.135645157932629
4232,25680,2004,1.1992558881810147
4233,25680,2005,1.2644419551326596
4234,25680,2006,1.3309463678538775
4235,25691,2002,0.17434171550738242
4236,25691,2003,0.18520691466067846
4237,25691,2004,0.22325830905382357
4238,25691,2005,0.2575933310215413
4239,25691,2006,0.3103739793999491
4240,25747,2002,4.628754326180012
4241,25747,2003,4.290212596382504
4242,25747,2004,4.217863034396909
4243,25747,2005,4.160152467008517
4244,25747,2006,4.143071725968156
4245,25750,2002,1.0869981495031338
4246,25750,2003,1.1733379054008615
4247,25750,2004,1.2530300878605312
4248,25750,2005,1.3279420440459533
4249,25750,2006,1.3952878378567322
4250,25774,2002,19.484208094658282
4251,25774,2003,19.61653060704943
4252,25774,2004,19.72403193384299
4253,25774,2005,19.873234299507725
4254,25774,2006,20.05559221070891
4255,25783,2002,0.9465632663201289
4256,25783,2003,1.0204516238693941
4257,25783,2004,1.0791547401079749
4258,25783,2005,1.1392333424607737
4259,25783,2006,1.2131951488688704
4260,25848,2002,10.520118903578172
4261,25848,2003,10.631029667647116
4262,25848,2004,10.737639225519047
4263,25848,2005,10.849247974983449
4264,25848,2006,10.965881345768599
4265,25870,2002,2.357540314124184
4266,25870,2003,2.224841341644939
4267,25870,2004,2.1972395894008687
4268,25870,2005,2.1758886754274087
4269,25870,2006,2.2247780387553444
4270,25906,2002,1.2028596623984726
4271,25906,2003,1.2274736458391042
4272,25906,2004,1.280787185928315
4273,25906,2005,1.3317271878863801
4274,25906,2006,1.3912768116358691
4275,25915,2002,1.0661854212613509
4276,25915,2003,1.1148310490256295
4277,25915,2004,1.180582603562328
4278,25915,2005,1.234850022774973
4279,25915,2006,1.3018968829562192
4280,25922,2002,6.635776813038014
4281,25922,2003,6.98688461980741
4282,25922,2004,7.223655286347286
4283,25922,2005,7.419311568929717
4284,25922,2006,7.568548082512111
4285,25924,2002,-0.06324033747884884
4286,25924,2003,-0.1044782303285817
4287,25924,2004,-0.12235466621271612
4288,25924,2005,-0.06431067679568192
4289,25924,2006,-0.013787999943430648
4290,25929,2002,4.94924187947267
4291,25929,2003,5.079374457326457
4292,25929,2004,5.18470109045723
4293,25929,2005,5.298928003710978
4294,25929,2006,5.398248871453831
4295,25937,2002,10.945473192828628
4296,25937,2003,10.676020880524273
4297,25937,2004,10.697866234150467
4298,25937,2005,10.71423658232118
4299,25937,2006,10.682045159938585
4300,25964,2002,2.1140525640751515
4301,25964,2003,2.215778671061069
4302,25964,2004,2.3001086851368013
4303,25964,2005,2.3926940497975417
4304,25964,2006,2.466330313413932
4305,25976,2002,1.2152077434038902
4306,25976,2003,1.2684033975124391
4307,25976,2004,1.336253194936471
4308,25976,2005,1.4071452380980762
4309,25976,2006,1.4665534585430984
4310,25978,2002,0.06000983280502254
4311,25978,2003,0.11402735373591513
4312,25978,2004,0.17085988916853176
4313,25978,2005,0.22929145746611082
4314,25978,2006,0.2891409986288504
4315,25979,2002,0.056116566230948364
4316,25979,2003,0.09066585420798168
4317,25979,2004,0.1323660418053219
4318,25979,2005,0.17153780258634518
4319,25979,2006,0.2317910382803893
4320,25980,2002,7.899708770827496
4321,25980,2003,8.040938444337597
4322,25980,2004,8.213337588843611
4323,25980,2005,8.348282975092463
4324,25980,2006,8.476915037461673
4325,26011,2002,3.6033988872682525
4326,26011,2003,3.5374227066072326
4327,26011,2004,3.5627614599488746
4328,26011,2005,3.585230915033521
4329,26011,2006,3.6369188386874263
4330,26015,2002,0.9459951900397613
4331,26015,2003,1.0085926293279608
4332,26015,2004,1.0699752718306097
4333,26015,2005,1.1194939620269533
4334,26015,2006,1.1942826636522215
4335,26019,2002,23.305295456802984
4336,26019,2003,23.508971002001715
4337,26019,2004,23.664035660026073
4338,26019,2005,23.88922550408128
4339,26019,2006,24.111265707355816
4340,26038,2002,2.8720735832763307
4341,26038,2003,3.0157218054126176
4342,26038,2004,3.116567514814861
4343,26038,2005,3.20437595805592
4344,26038,2006,3.301231963723377
4345,26045,2002,0.026141411054537066
4346,26045,2003,0.04371008237183305
4347,26045,2004,0.10292467436324242
4348,26045,2005,0.1585859975016209
4349,26045,2006,0.21683191426547863
4350,26061,2002,0.19664610860267998
4351,26061,2003,0.23510041727351136
4352,26061,2004,0.2886056154198332
4353,26061,2005,0.3431131251279676
4354,26061,2006,0.39597929842658397
4355,26246,2002,1.2983280881018846
4356,26246,2003,1.3016267829696828
4357,26246,2004,1.342435092917126
4358,26246,2005,1.3787557191419788
4359,26246,2006,1.4309928135871273
4360,27522,2002,0.9285820974394936
4361,27522,2003,0.9973342061002046
4362,27522,2004,1.0445201462176872
4363,27522,2005,1.11498451556382
4364,27522,2006,1.1869391684555266
4365,27747,2002,8.909983195864719
4366,27747,2003,9.166151538402223
4367,27747,2004,9.344757566045725
4368,27747,2005,9.488075039082633
4369,27747,2006,9.636940286841496
4370,27760,2002,7.377488009946379
4371,27760,2003,7.76397620554893
4372,27760,2004,8.016211553984697
4373,27760,2005,8.216269202150821
4374,27760,2006,8.387024333058841
4375,27765,2002,-0.0067108549221321315
4376,27765,2003,0.034045537078137886
4377,27765,2004,0.08973446920298317
4378,27765,2005,0.14545391291192736
4379,27765,2006,0.20321575857230154
4380,27771,2002,1.0951354832182105
4381,27771,2003,1.1707358353601764
4382,27771,2004,1.2433347102180379
4383,27771,2005,1.3088855393354986
4384,27771,2006,1.3767305354339372
4385,27794,2002,34.68895202816158
4386,27794,2003,36.017471383509225
4387,27794,2004,36.81049336378548
4388,27794,2005,37.4966187685095
4389,27794,2006,38.00151465768087
4390,27823,2002,1.3233513219667736
4391,27823,2003,1.3342975647668658
4392,27823,2004,1.392238464529997
4393,27823,2005,1.4482021681414525
4394,27823,2006,1.5003471798924244
4395,27828,2002,12.30648654001469
4396,27828,2003,12.784749787090648
4397,27828,2004,13.093611106542951
4398,27828,2005,13.360437986412572
4399,27828,2006,13.571162610163432
4400,27845,2002,3.7642930302279995
4401,27845,2003,3.948484676536282
4402,27845,2004,4.064758474852774
4403,27845,2005,4.183663289850082
4404,27845,2006,4.293166116445992
4405,27873,2002,0.060000000000000005
4406,27873,2003,0.11401850117942006
4407,27873,2004,0.17085057552343091
4408,27873,2005,0.22928188173875705
4409,27873,2006,0.28895337719433534
4410,27906,2002,0.9503801734348959
4411,27906,2003,1.0438166700261533
4412,27906,2004,1.1185876109339659
4413,27906,2005,1.1979337069441172
4414,27906,2006,1.2714333781590639
4415,27913,2002,1.9854049763130726
4416,27913,2003,2.109178125866183
4417,27913,2004,2.2080235834179005
4418,27913,2005,2.294072530208547
4419,27913,2006,2.3765536060061514
4420,27920,2002,1.5426269240593466
4421,27920,2003,1.5100854271377067
4422,27920,2004,1.5315623345665648
4423,27920,2005,1.5696670404213773
4424,27920,2006,1.6059725378601089
4425,27925,2002,12.512460048886265
4426,27925,2003,11.91800587162271
4427,27925,2004,11.685437771295888
4428,27925,2005,11.644815003980659
4429,27925,2006,11.651242638213047
4430,27928,2002,1.0845567037602195
4431,27928,2003,1.1412595621307033
4432,27928,2004,1.2067937864586928
4433,27928,2005,1.261935893656738
4434,27928,2006,1.3295711845142708
4435,27936,2002,0.060000000000000005
4436,27936,2003,0.11401850117942006
4437,27936,2004,0.17085057552343091
4438,27936,2005,0.22928188173875705
4439,27936,2006,0.2897306681172476
4440,27960,2002,1.0930710278239624
4441,27960,2003,1.1589490093689208
4442,27960,2004,1.224519949292307
4443,27960,2005,1.280383525508082
4444,27960,2006,1.3485423534061576
4445,27965,2002,0.0098611521817815
4446,27965,2003,0.023625216711756956
4447,27965,2004,0.044294733409143396
4448,27965,2005,0.09312054540674847
4449,27965,2006,0.14971788660887475
4450,28118,2002,3.29710312926083
4451,28118,2003,3.4106964545687126
4452,28118,2004,3.5272123037262437
4453,28118,2005,3.6216356174390216
4454,28118,2006,3.697992604544797
4455,28139,2002,4.561541764951669
4456,28139,2003,4.8506450115386475
4457,28139,2004,5.040684568265756
4458,28139,2005,5.203098524428569
4459,28139,2006,5.336748788492063
4460,28145,2002,12.816958422374134
4461,28145,2003,13.323266618233827
4462,28145,2004,13.673390690694495
4463,28145,2005,13.959213661011677
4464,28145,2006,14.153086011632217
4465,28169,2002,0.32482756996899415
4466,28169,2003,0.33860522866570575
4467,28169,2004,0.38937918002618843
4468,28169,2005,0.4392703974578941
4469,28169,2006,0.48489091166554904
4470,28176,2002,-0.14179552081950048
4471,28176,2003,-0.37555967458272993
4472,28176,2004,-0.5242793344246582
4473,28176,2005,-0.5511716493610327
4474,28176,2006,-0.515684480858873
4475,28194,2002,3.1694865836436557
4476,28194,2003,3.3082723383472685
4477,28194,2004,3.42808214442975
4478,28194,2005,3.5276899205145216
4479,28194,2006,3.611830447230058
4480,28195,2002,0.05222151712479183
4481,28195,2003,0.09771090080769998
4482,28195,2004,0.155705637498408
4483,28195,2005,0.21401250871536429
4484,28195,2006,0.2738640320284931
4485,28206,2002,11.766043893628266
4486,28206,2003,11.906344931033008
4487,28206,2004,12.066223616789026
4488,28206,2005,12.253992055389633
4489,28206,2006,12.400165445958086
4490,28209,2002,1.0870098595927618
4491,28209,2003,1.165059831139767
4492,28209,2004,1.2356225565048928
4493,28209,2005,1.3111387087893493
4494,28209,2006,1.3777969407636799
4495,28249,2002,0.9305790129275548
4496,28249,2003,1.0346094678408309
4497,28249,2004,1.1167687799026491
4498,28249,2005,1.1951113366012067
4499,28249,2006,1.268891828789873
4500,28295,2002,0.9525347883482416
4501,28295,2003,1.0442648229766016
4502,28295,2004,1.128378798111746
4503,28295,2005,1.2068058492505453
4504,28295,2006,1.2807367080230203
4505,28316,2002,0.02079444496641294
4506,28316,2003,0.020531469882176807
4507,28316,2004,0.05438644585100483
4508,28316,2005,0.09181711584775282
4509,28316,2006,0.14984909524636666
4510,28317,2002,0.04813010356003596
4511,28317,2003,0.08562788721980288
4512,28317,2004,0.12524733414477984
4513,28317,2005,0.17441217157215533
4514,28317,2006,0.23349518632877161
4515,28374,2002,2.2146172982581005
4516,28374,2003,2.2434231853777287
4517,28374,2004,2.322012151300725
4518,28374,2005,2.3878072194236957
4519,28374,2006,2.4539152679769147
4520,28388,2002,0.060000000000000005
4521,28388,2003,0.11401850117942006
4522,28388,2004,0.17085057552343091
4523,28388,2005,0.22928188173875705
4524,28388,2006,0.28895337719433534
4525,28397,2002,0.060000000000000005
4526,28397,2003,0.11470982127127696
4527,28397,2004,0.17147297677671974
4528,28397,2005,0.2299367009863557
4529,28397,2006,0.2896266227940037
4530,28408,2002,1.809034091318951
4531,28408,2003,1.9097293047268233
4532,28408,2004,1.9647614060318968
4533,28408,2005,2.0567772486054463
4534,28408,2006,2.1418995835084695
4535,28477,2002,4.809313141774692
4536,28477,2003,5.022498069791244
4537,28477,2004,5.164228960152064
4538,28477,2005,5.2900470206659245
4539,28477,2006,5.408688538920832
4540,28502,2002,4.774113429319035
4541,28502,2003,4.972251581074688
4542,28502,2004,5.112585157780159
4543,28502,2005,5.246589159387228
4544,28502,2006,5.36293304352763
4545,28518,2002,0.19470439171815412
4546,28518,2003,0.22342409378779216
4547,28518,2004,0.2693633485607787
4548,28518,2005,0.31424108555176167
4549,28518,2006,0.3673981289696109
4550,28563,2002,0.05967981683287841
4551,28563,2003,0.11373023759957358
4552,28563,2004,0.17007394090182187
4553,28563,2005,0.22810328503263197
4554,28563,2006,0.2873186118303976
4555,28641,2002,2.985533773646262
4556,28641,2003,3.0548502221733846
4557,28641,2004,3.133526983949044
4558,28641,2005,3.176713444072757
4559,28641,2006,3.2674517395809697
4560,28678,2002,6.2149777211101425
4561,28678,2003,5.992450402889128
4562,28678,2004,5.984370111864548
4563,28678,2005,5.997088406032422
4564,28678,2006,5.960514210788466
4565,28690,2002,0.1598041899501882
4566,28690,2003,0.18201870599072237
4567,28690,2004,0.23578140254359758
4568,28690,2005,0.28837317232609483
4569,28690,2006,0.33994708138583013
4570,28701,2002,29.446315203223147
4571,28701,2003,29.56422059365324
4572,28701,2004,29.75597880506574
4573,28701,2005,29.920483723803024
4574,28701,2006,30.179738662077952
4575,28724,2002,99.40212077857669
4576,28724,2003,103.41698761460253
4577,28724,2004,105.82697609580805
4578,28724,2005,107.73162531805158
4579,28724,2006,109.05771019023483
4580,28742,2002,6.450639052905365
4581,28742,2003,6.071726433830636
4582,28742,2004,6.019903163568843
4583,28742,2005,6.061781433871386
4584,28742,2006,6.115497531139835
4585,28758,2002,0.050024461682902324
4586,28758,2003,0.10503744070696187
4587,28758,2004,0.1614017332691172
4588,28758,2005,0.2195425996525015
4589,28758,2006,0.2789704231563105
4590,28795,2002,2.8423926871982697
4591,28795,2003,2.9717636097080216
4592,28795,2004,3.077811530246854
4593,28795,2005,3.1927667631197263
4594,28795,2006,3.2857051922649565
4595,28819,2002,0.9518437057539684
4596,28819,2003,1.0436426355443713
4597,28819,2004,1.1281384486672996
4598,28819,2005,1.20650578303338
4599,28819,2006,1.2809664957411475
4600,28853,2002,6.4344515114626555
4601,28853,2003,6.480749330208532
4602,28853,2004,6.606872181840214
4603,28853,2005,6.703307979528828
4604,28853,2006,6.73979867423916
4605,28884,2002,10.196037426323977
4606,28884,2003,10.330633733283516
4607,28884,2004,10.401588876746146
4608,28884,2005,10.533238467968399
4609,28884,2006,10.659234067035054
4610,28917,2002,79.33684827347119
4611,28917,2003,81.00378994898092
4612,28917,2004,82.40965314384889
4613,28917,2005,83.33985058316554
4614,28917,2006,83.84528789677796
4615,28937,2002,3.0283946537951825
4616,28937,2003,3.162805092263679
4617,28937,2004,3.2702427367260767
4618,28937,2005,3.3539488058660605
4619,28937,2006,3.444939785756389
4620,28938,2002,15.501597431904102
4621,28938,2003,15.696528396685931
4622,28938,2004,15.953769838077099
4623,28938,2005,16.153083891652788
4624,28938,2006,16.26079911328809
4625,28998,2002,0.01736106322837272
4626,28998,2003,0.018128267996028517
4627,28998,2004,0.043343099034456684
4628,28998,2005,0.07218218562833806
4629,28998,2006,0.13070132675907098
4630,29011,2002,0.043070705527268535
4631,29011,2003,0.07886429177562655
4632,29011,2004,0.13688762494333667
4633,29011,2005,0.19393393962018898
4634,29011,2006,0.2527247612077683
4635,29015,2002,0.9424815522180922
4636,29015,2003,1.0267491632776782
4637,29015,2004,1.101984804368801
4638,29015,2005,1.1806691900158688
4639,29015,2006,1.2537328396449168
4640,29032,2002,1.936418850654453
4641,29032,2003,2.0090678216116244
4642,29032,2004,2.07246480349999
4643,29032,2005,2.1483950659067723
4644,29032,2006,2.2274005124555525
4645,29040,2002,0.15460679463561733
4646,29040,2003,0.15917723996424119
4647,29040,2004,0.18762122947819412
4648,29040,2005,0.22211461835704327
4649,29040,2006,0.27380900388556784
4650,29066,2002,1.9852908075072166
4651,29066,2003,2.1003315706427026
4652,29066,2004,2.189995747738731
4653,29066,2005,2.2767088598173326
4654,29066,2006,2.3583202211624346
4655,29085,2002,12.11766668434687
4656,29085,2003,11.617935101207761
4657,29085,2004,11.48060206088796
4658,29085,2005,11.453990560359875
4659,29085,2006,11.49583856298796
4660,29086,2002,0.33098070578562916
4661,29086,2003,0.3438115603524677
4662,29086,2004,0.3860427984671629
4663,29086,2005,0.4267749411698654
4664,29086,2006,0.472746316895771
4665,29095,2002,1.7188812104923499
4666,29095,2003,1.6360804858695956
4667,29095,2004,1.6525733488145466
4668,29095,2005,1.667510729619747
4669,29095,2006,1.6986468697019317
4670,29127,2002,28.829112566468446
4671,29127,2003,24.64939672983302
4672,29127,2004,22.640930347643838
4673,29127,2005,21.859981933097334
4674,29127,2006,21.686789840885606
4675,29133,2002,3.4856711777390355
4676,29133,2003,3.4717061825816056
4677,29133,2004,3.5159098415552377
4678,29133,2005,3.552851955336598
4679,29133,2006,3.6127281690057766
4680,29156,2002,0.05805828311547418
4681,29156,2003,0.10234217769370087
4682,29156,2004,0.1516083086643764
4683,29156,2005,0.20040984216255112
4684,29156,2006,0.2603722077373623
4685,29241,2002,115.08165003035751
4686,29241,2003,116.61675254800905
4687,29241,2004,118.00004272468871
4688,29241,2005,118.76027158454389
4689,29241,2006,119.5191715636147
4690,29250,2002,0.06036136193188334
4691,29250,2003,0.11478249704049791
4692,29250,2004,0.17194090113179356
4693,29250,2005,0.23050937795739926
4694,29250,2006,0.2902371439117917
4695,29278,2002,5.176447471641117
4696,29278,2003,5.367167309073838
4697,29278,2004,5.5202976696858075
4698,29278,2005,5.661475508892193
4699,29278,2006,5.757563390824522
4700,29304,2002,0.18671792904724172
4701,29304,2003,0.2176973470533967
4702,29304,2004,0.2616245267413472
4703,29304,2005,0.31646304150851123
4704,29304,2006,0.36843150534689156
4705,29312,2002,62.5225964195458
4706,29312,2003,62.50068551162264
4707,29312,2004,62.72995804696048
4708,29312,2005,63.08511763179799
4709,29312,2006,63.501833633807706
4710,29322,2002,31.093838209555667
4711,29322,2003,31.257704690847163
4712,29322,2004,31.445120352587796
4713,29322,2005,31.972204370018737
4714,29322,2006,32.252520652973324
4715,29332,2002,6.939929896573336
4716,29332,2003,6.80443995459391
4717,29332,2004,6.802700989878569
4718,29332,2005,6.788959058752018
4719,29332,2006,6.798069147093761
4720,29345,2002,31.222477804316515
4721,29345,2003,30.31876279024772
4722,29345,2004,29.707682013886707
4723,29345,2005,29.32647891456228
4724,29345,2006,29.440038815865094
4725,29356,2002,-0.03947872329547559
4726,29356,2003,-0.0010405581344643897
4727,29356,2004,0.02379962663920058
4728,29356,2005,0.08136147094507648
4729,29356,2006,0.1368965105926721
4730,29386,2002,5.589948997517085
4731,29386,2003,5.900612569218342
4732,29386,2004,6.1146070662534
4733,29386,2005,6.2923918833789
4734,29386,2006,6.432944320278334
4735,29390,2002,0.08319328800705975
4736,29390,2003,0.07620335238870865
4737,29390,2004,0.11013375001424856
4738,29390,2005,0.16094104160200481
4739,29390,2006,0.2090156771315051
4740,29392,2002,79.55766661590913
4741,29392,2003,78.72040718208784
4742,29392,2004,78.45387422944987
4743,29392,2005,78.60360244205673
4744,29392,2006,78.9366172086841
4745,29435,2002,3.862756699315162
4746,29435,2003,4.016957128851504
4747,29435,2004,4.120211700791998
4748,29435,2005,4.234307553614777
4749,29435,2006,4.335519359373618
4750,29511,2002,0.17273224853265715
4751,29511,2003,0.17410514752346146
4752,29511,2004,0.20531292304824056
4753,29511,2005,0.23015525229401448
4754,29511,2006,0.28352552450270235
4755,29612,2002,0.178253281810876
4756,29612,2003,0.20012024235149994
4757,29612,2004,0.2446430514513001
4758,29612,2005,0.29878907044922715
4759,29612,2006,0.35031719735360806
4760,29634,2002,1.8331734351611797
4761,29634,2003,1.9272270766886404
4762,29634,2004,1.9882127054769592
4763,29634,2005,2.050289476604059
4764,29634,2006,2.138973969720533
4765,29705,2002,6.728407459737312
4766,29705,2003,7.00356322610333
4767,29705,2004,7.186415499793269
4768,29705,2005,7.349518207071801
4769,29705,2006,7.4897049680667775
